 Id,            Etablissement organisateur,            Poste,            Nombre postes,            Dèlai dépôt,            Date publication,            Candidats convoqués,            Résultats,            Pour plus d'informations,            Fichiers attachés
poste_e1id2331,Maghreb Arabe Presse,Poste de Chef du Service Suivi et de l'Evaluation  de la Production ,1,1000-10-10,2015-09-18,http://emploi-public-files.ma/fichiers/upload/listecandidatsretenuschefsdeservicesrdaction30.pdf|,http://emploi-public-files.ma/fichiers/upload/rsultatdelentretiendeslectionchefservice19.pdf|,Nom : service formationTéléphone : 0537279479,http://emploi-public-files.ma/fichiers/upload/appelcandidaturechefsdeservicesrdactionnnels1.pdf
poste_e1id2330,Maghreb Arabe Presse,poste de chef du service Secrétariat de Presse ,1,1000-10-10,2015-09-18,http://emploi-public-files.ma/fichiers/upload/listecandidatsretenuschefsdeservicesrdaction31.pdf|,http://emploi-public-files.ma/fichiers/upload/rsultatdelentretiendeslectionchefservice20.pdf|,Nom : service formationTéléphone : 0537279479,http://emploi-public-files.ma/fichiers/upload/appelcandidaturechefsdeservicesrdactionnnels.pdf
poste_e1id2326,Agence urbaine d'El Kalaa des Sraghna,Chef de Département de la Gestion Urbaine et de la Réglementation,1,1000-10-10,2015-09-17,http://emploi-public-files.ma/fichiers/upload/postederesponsabilit.pdf|,http://emploi-public-files.ma/fichiers/upload/postederesponsabilit3.pdf|,Nom : Agence Urbaine d'El Kelâa des SRAGHNATéléphone : 0524414145,http://emploi-public-files.ma/fichiers/upload/DcisionDpGU.pdf
poste_e1id2325,Agence urbaine d'El Kalaa des Sraghna,Chef de Département des Etudes et de la Topographie,1,1000-10-10,2015-09-17,http://emploi-public-files.ma/fichiers/upload/postederesponsabilit1.pdf|,http://emploi-public-files.ma/fichiers/upload/postederesponsabilit5.pdf|,Nom : Agence Urbaine d'El Kelâa des SRAGHNATéléphone : 0524414145,http://emploi-public-files.ma/fichiers/upload/DcisionDpEtudes.pdf
poste_e1id2324,Agence urbaine d'El Kalaa des Sraghna,Chef de la Division des Affaires Administratives et Financières,1,1000-10-10,2015-09-17,http://emploi-public-files.ma/fichiers/upload/postederesponsabilit2.pdf|,http://emploi-public-files.ma/fichiers/upload/postederesponsabilit4.pdf|,Nom : Agence Urbaine d'El Kelâa des SRAGHNATéléphone : 0524414145,http://emploi-public-files.ma/fichiers/upload/DcisionchefDAF.pdf
poste_e1id2323,Société Marocaine d'Ingénierie Touristique,Responsable Développement Senior ,1,1000-10-10,2015-09-17,-,-,Téléphone : 0537577883,http://emploi-public-files.ma/fichiers/upload/AvisdeRecrutementResponsableDveloppement.pdf
poste_e1id2322,Société Marocaine d'Ingénierie Touristique,Ingénieur infrastructures Sénior,1,1000-10-10,2015-09-17,http://emploi-public-files.ma/fichiers/upload/ListedescandidatsIIST.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatIIST.pdf|,Téléphone : 0537577883,http://emploi-public-files.ma/fichiers/upload/AvisdeRecrutementIngnieurSniorInfrastructure1.pdf
poste_e1id2321,Centre Hospitalier Ibn Sina,chefs des services,13,1000-10-10,2015-09-17,-,http://emploi-public-files.ma/fichiers/upload/Resultatappelcandichefsservices.pdf|,Téléphone : 0661234874,http://emploi-public-files.ma/fichiers/upload/concours15.pdf
poste_e1id2319,Office Marocain de la Propriété Industrielle et Commerciale,Chef d'Entité,3,1000-10-10,2015-09-16,http://emploi-public-files.ma/fichiers/upload/leslistesdesadmislentretiendeslectionsep2015.pdf|,http://emploi-public-files.ma/fichiers/upload/leslistesdfdenominationsep2015.pdf|,Téléphone : 0522586400,http://emploi-public-files.ma/fichiers/upload/Concoursresponsabilit20152.pdf
poste_e1id2318,Office de la Formation Professionnelle et de la Promotion du Travail,Directeur de la communication,1,1000-10-10,2015-09-15,http://emploi-public-files.ma/fichiers/upload/rsultatCOMM.pdf|,http://emploi-public-files.ma/fichiers/upload/communication3.pdf|,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/AnnonceDC2.pdf
poste_e1id2317,Agence urbaine de khenifra,Chef de Département de la Gestion Urbaine et de la Réglementation,1,1000-10-10,2015-09-14,http://emploi-public-files.ma/fichiers/upload/DGUR1.pdf|,http://emploi-public-files.ma/fichiers/upload/2360.pdf|,Nom : Agence Urbaine de KhénifraTéléphone : 0535588973,http://emploi-public-files.ma/fichiers/upload/decision91.pdf
poste_e1id2315,Agence pour la Promotion et le Développement économique et social des préfectures et provinces du Nord du Royaume,Chauffeur,2,1000-10-10,2015-09-14,http://emploi-public-files.ma/fichiers/upload/nomDuFichier2480.pdf|,-,Nom : عزيزة الزيانيTéléphone : 0539943288/90,http://emploi-public-files.ma/fichiers/upload/nomDuFichier2418.pdf
poste_e1id2314,Agence urbaine et de sauvegarde de Fès,Chef du département des affaires juridiques et foncières,1,1000-10-10,2015-09-11,-,-,Téléphone : 0661662245,http://emploi-public-files.ma/fichiers/upload/DECISION89.pdf
poste_e1id2313,Agence urbaine et de sauvegarde de Fès,Chef de département des études,1,1000-10-10,2015-09-11,-,-,Téléphone : 0661662245,http://emploi-public-files.ma/fichiers/upload/DECISION88.pdf
poste_e1id2311,Caisse Nationale de Sécurité Sociale,Chef de Département des Relations Internationales DECD,1,1000-10-10,2015-09-10,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/AACDECD.pdf
poste_e1id2307,Office National des chemins de fer ,Directeur Régional Infrastructure et Circulation Nord,1,1000-10-10,2015-09-07,-,-,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelacandidaturePICDirecteurRgionalInfrastructureetCirculationNord.pdf
poste_e1id2306,Office National des chemins de fer ,Chef de mission ERTMS,1,1000-10-10,2015-09-07,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePICChefdeMissionERTMSRabatListedescandidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/NominationaupostedeChefdeMissionERTMS.pdf|,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePICChefdeMissionERTMS.pdf
poste_e1id2305,Agence pour le Développement Agricole,Chef de Division de l'Ingénierie des Projets de la Zone Centre et Sud,1,1000-10-10,2015-09-04,-,http://emploi-public-files.ma/fichiers/upload/ResultatchefDivIngnieriedesprojets.pdf|,Nom : العابشي بوشعيبTéléphone : 0661110248,http://emploi-public-files.ma/fichiers/upload/DecappelcandchefDivIngnierie.pdf
poste_e1id2304,Agence pour le Développement Agricole,Chef de Division de la Logistique de Commercialisation des Produits du Terroir,1,1000-10-10,2015-09-04,-,http://emploi-public-files.ma/fichiers/upload/ResultatchefdivDLPT.pdf|,Nom : العابشي بوشعيبTéléphone : 0661110248,http://emploi-public-files.ma/fichiers/upload/Dc2emeappelcandchefDivLogistPT.pdf
poste_e1id2302,Office National des chemins de fer ,Chargé Finance et Comptabilité,1,1000-10-10,2015-09-03,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePDVChargFinanceetComptabilitListedescandidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/NominationaupostedeChargFinanceetComptabilit.pdf|,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelCandidaturePDVChargdeFinanceetComptabilit.pdf
poste_e1id2301,Centre Marocain de Promotions des Exportations,Chef du Service Achat Métier au Département Affaires Générales,1,1000-10-10,2015-09-03,-,http://emploi-public-files.ma/fichiers/upload/ListeducandidatretenuChefduServiceACHATMETIER.pdf|,Nom : إيمان اليعقوبيTéléphone : 0522302210,http://emploi-public-files.ma/fichiers/upload/ChefduServiceAchatMtier.pdf
poste_e1id2300,Centre Marocain de Promotions des Exportations,Chef du Service Achat Support au Département Affaires Générales,1,1000-10-10,2015-09-03,-,http://emploi-public-files.ma/fichiers/upload/ListeducandidatretenuChefduServiceACHATSUPPORT.pdf|,Nom : إيمان اليعقوبيTéléphone : 0522302210,http://emploi-public-files.ma/fichiers/upload/ChefduServiceAchatSupport.pdf
poste_e1id2299,Centre Marocain de Promotions des Exportations,Chef du Département Système d'Information,1,1000-10-10,2015-09-03,-,http://emploi-public-files.ma/fichiers/upload/ListeducandidatretenuChefduDpartementSystmedInformation.pdf|,Nom : إيمان اليعقوبيTéléphone : 0522302210,http://emploi-public-files.ma/fichiers/upload/ChefduDpartementSystmedInformation.pdf
poste_e1id2298,Centre Marocain de Promotions des Exportations,Chef du Service Moyens Généraux au Département Affaires Générales,1,1000-10-10,2015-09-03,-,http://emploi-public-files.ma/fichiers/upload/ListeducandidatretenuChefduServiceMoyensGnraux.pdf|,Nom : إيمان اليعقوبيTéléphone : 0661674320,http://emploi-public-files.ma/fichiers/upload/ChefduServiceMoyensGnraux.pdf
poste_e1id2297,Centre Marocain de Promotions des Exportations,Chef du Service Administratif au Département Ressources Humaines,1,1000-10-10,2015-09-03,-,http://emploi-public-files.ma/fichiers/upload/ListeducandidatretenuChefduServiceAdministratifRH.pdf|,Nom : Imane YaakoubiTéléphone : 0522302210,http://emploi-public-files.ma/fichiers/upload/ChefduServiceAdministratifRh.pdf
poste_e1id2296,"Centre de l'Energie, des Sciences et Techniques Nucléaires",Chef d'unité hygiène et sécurité industrielle,1,1000-10-10,2015-09-03,http://emploi-public-files.ma/fichiers/upload/candidatpreselctionns.pdf|,http://emploi-public-files.ma/fichiers/upload/CHEFDESERVICE3.pdf|,Téléphone : 0537819750,http://emploi-public-files.ma/fichiers/upload/HyginneetScuritindustrielle690.pdf
poste_e1id2295,Office National Marocain du Tourisme,Directeur Digital et Nouvelles Technologies ,1,1000-10-10,2015-09-02,-,http://emploi-public-files.ma/fichiers/upload/rsultats22.pdf|,Nom : DRHTéléphone : 0537278300,http://emploi-public-files.ma/fichiers/upload/APPELACANDIDATUREPOSTEDIRECTEURDIGITALETNOUVELLESTECHNOLOGIES.pdf
poste_e1id2294,Office National Marocain du Tourisme,Directeur Finance et support ,1,1000-10-10,2015-09-02,-,http://emploi-public-files.ma/fichiers/upload/rsultatsDirecteurFinanceSupport.pdf|,Nom : DRHTéléphone : 0537278300,http://emploi-public-files.ma/fichiers/upload/APPELACANDIDATUREPOSTEDIRECTEURFINANCEETSUPPORT.pdf
poste_e1id2293,"Centre de l'Energie, des Sciences et Techniques Nucléaires","Chef de l'unité dosimétrie, étalonnage et réseaux",1,1000-10-10,2015-09-02,http://emploi-public-files.ma/fichiers/upload/candidatpreselctionns1.pdf|,http://emploi-public-files.ma/fichiers/upload/CHEFDESERVICE2.pdf|,Téléphone : 0537819750,http://emploi-public-files.ma/fichiers/upload/Dosmitrieetalonnageetreseaux.pdf
poste_e1id2292,"Centre de l'Energie, des Sciences et Techniques Nucléaires",chef de l'unité mesures radiométriques,1,1000-10-10,2015-09-02,http://emploi-public-files.ma/fichiers/upload/candidatpreselctionns2.pdf|,http://emploi-public-files.ma/fichiers/upload/CHEFDESERVICE5.pdf|,Téléphone : 0537819750,http://emploi-public-files.ma/fichiers/upload/MesuresRadiomtriques1.pdf
poste_e1id2291,Office National des Pêches,Chef de Service Comptabilité Générale et Fiscale,1,1000-10-10,2015-09-01,http://emploi-public-files.ma/fichiers/upload/AvisdEntretiendeslection_ChefdeSceComptabilitGnraleetFiscale.pdf|,http://emploi-public-files.ma/fichiers/upload/Avisdersultat_ChefdeServiceComptabilitGnraleetFiscale.pdf|,Nom : Fatimazzahra HermaniTéléphone : 0522240551,http://emploi-public-files.ma/fichiers/upload/Avisderecrutement_ChefdeServiceComptaGnraleetFiscale1.pdf
poste_e1id2290,Office National des Pêches,Directeur Financier et Comptable,1,1000-10-10,2015-08-31,http://emploi-public-files.ma/fichiers/upload/AvisdentretiendeselectionDFC.pdf|,http://emploi-public-files.ma/fichiers/upload/avisderesultatDFC.pdf|,Nom : Fatimazzahra HermaniTéléphone : 0522240551,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementDFC1.pdf
poste_e1id2289,"Centre de l'Energie, des Sciences et Techniques Nucléaires",Chef de la division Technique et Logistique,1,1000-10-10,2015-08-31,http://emploi-public-files.ma/fichiers/upload/candidatspreselectionns.pdf|,http://emploi-public-files.ma/fichiers/upload/DTL.pdf|,Téléphone : 0537819750,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturepourlepostechefDTL.pdf
poste_e1id2286,FINEA,Responsable Succursale,1,1000-10-10,2015-08-31,-,-,Téléphone : 0522264483,http://emploi-public-files.ma/fichiers/upload/ACI_ResponsableSuccursaleTanger.pdf
poste_e1id2283,Agence urbaine d'Oued Eddahab Aouserd,Chargé de Mission,1,1000-10-10,2015-08-28,http://emploi-public-files.ma/fichiers/upload/Listedescandidats20.pdf|,http://emploi-public-files.ma/fichiers/upload/Resultat72.pdf|,Nom : السرغينيTéléphone : 0528897801,http://emploi-public-files.ma/fichiers/upload/DecisionCEGUCMCDET2.pdf
poste_e1id2282,Agence urbaine d'Oued Eddahab Aouserd,Chef du Département de la Gestion Urbaine et de la Réglementation,1,1000-10-10,2015-08-28,http://emploi-public-files.ma/fichiers/upload/Listedescandidats21.pdf|,http://emploi-public-files.ma/fichiers/upload/Resultat73.pdf|,Nom : السرغينيTéléphone : 0528897801,http://emploi-public-files.ma/fichiers/upload/DecisionCEGUCMCDET1.pdf
poste_e1id2281,Agence urbaine d'Oued Eddahab Aouserd,Chef du Département des etudes et de la topographie,1,1000-10-10,2015-08-28,http://emploi-public-files.ma/fichiers/upload/Listedescandidats22.pdf|,http://emploi-public-files.ma/fichiers/upload/Resultat74.pdf|,Nom : السرغينيTéléphone : 0528897801,http://emploi-public-files.ma/fichiers/upload/DecisionCEGUCMCDET.pdf
poste_e1id2279,Office National des Pêches,Directeur des Ressources Humaines,1,1000-10-10,2015-08-25,http://emploi-public-files.ma/fichiers/upload/AvisdentretiendeselectionDRH.pdf|,http://emploi-public-files.ma/fichiers/upload/avisderesultatDRH.pdf|,Téléphone : 0522240551,http://emploi-public-files.ma/fichiers/upload/AvisderecrutementDRH.pdf
poste_e1id2277,Caisse Nationale de Sécurité Sociale,Chef de Mission Inspection Générale,1,1000-10-10,2015-08-19,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/AACChefMissIG.pdf
poste_e1id2276,Agence urbaine de Kénitra-Sidi Kacem,Chef de la Division de l'Instruction au Département de la Gestion Urbaine,1,1000-10-10,2015-08-19,http://emploi-public-files.ma/fichiers/upload/Listecandidatsdivisioninstruction.pdf|,http://emploi-public-files.ma/fichiers/upload/RESULTATDUCHEFDEDIVISION.pdf|,Nom : أمين ادريسي بلقاسميTéléphone : 0661221256,http://emploi-public-files.ma/fichiers/upload/DECISIONChefDivisiondelinstruction.pdf
poste_e1id2275,Office National Des Aéroports,Chef de Service Technique Navigation au sein de l'Aéroport de Dakhla,1,1000-10-10,2015-08-19,-,-,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/Dcision55.pdf
poste_e1id2274,Office National Des Aéroports,Chef de Service Radar & Radionavigation au sein de l'Aéroport de Fès,1,1000-10-10,2015-08-19,http://emploi-public-files.ma/fichiers/upload/PlanningServiceRadarSite.pdf|,-,Nom : Mr Abdelhak ZIATI Téléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/Dcision54.pdf
poste_e1id2273,Caisse Nationale de Sécurité Sociale,Postes de Responsabilité DAMO,2,1000-10-10,2015-08-18,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/AACDAMOMED.pdf
poste_e1id2270,Office National des chemins de fer ,Chargé de lot Voie,1,1000-10-10,2015-08-12,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePDVChargdeLotVoieListedescandidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/NominationaupostedeChargdeLotVoie.pdf|,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePDVChargdelotVoie.pdf
poste_e1id2269,Caisse Nationale de Sécurité Sociale,Chef de Service Chirurgie Mohamedia ,1,1000-10-10,2015-08-11,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/CSChirurgieMohammedia.pdf
poste_e1id2268,Caisse Nationale de Sécurité Sociale,Médecin Directeur PSS Agadir,1,1000-10-10,2015-08-11,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/AACMdecinDirecteurAgadir.pdf
poste_e1id2267,Caisse Nationale de Sécurité Sociale,Médecin Directeur PSS Kénitra,1,1000-10-10,2015-08-11,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/AACMdecinDirecteurKnitra.pdf
poste_e1id2265,L.P.E.E.,7 postes ,7,1000-10-10,2015-08-11,-,-,Nom : Direction des Ressources HumainesTéléphone : 0,http://emploi-public-files.ma/fichiers/upload/ANNONCE2015VFDLAP.pdf
poste_e1id2264,Caisse Nationale de Sécurité Sociale,Surveillant Général PSS Mohammedia,1,1000-10-10,2015-08-10,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/AACSurvGnMohammedia.pdf
poste_e1id2261,Caisse Nationale de Sécurité Sociale,Chefs de Service DAMO,3,1000-10-10,2015-08-07,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/AACCSAMOExt.pdf
poste_e1id2260,Société Marocaine d'Ingénierie Touristique,Directeur Développement Durable,1,1000-10-10,2015-08-06,http://emploi-public-files.ma/fichiers/upload/ListedescandidatsD2D.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatD2D.pdf|,Nom : Département RHTéléphone : 0537577883,http://emploi-public-files.ma/fichiers/upload/AvisdeRecrutementDD2D1.pdf
poste_e1id2258,Institut Pasteur,Chef de Service Toxines et Venins,1,1000-10-10,2015-08-06,-,http://emploi-public-files.ma/fichiers/upload/rsultat_de_lappel__candidature_affaires_juridiques_1.pdf|,Téléphone : 0522434470,http://emploi-public-files.ma/fichiers/upload/Appel_Candidature_Toxines_Venins.pdf
