 Id,            Emploi,            Autorité Gouvernementale,            Arrêté,            Date limite de dépot des candidatures,            Date de publication,            Pour plus d'informations,            Fichiers attachés
emploi_346,"directeur du centre régional des métiers de l'éducation et  de la formation- Région Fès Boulmane (Prolongation)","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/arrtFsBoulemane.pdf","2014-05-26","2014-05-05","Nom : Lahcen AITKAIN Téléphone : lahcen.aitkain@men.gov.maEmail : 0537687233",http://emploi-public-files.ma/fichiers/upload/CalendrierEntretiens.pdf
emploi_345,"directeur du centre régional des métiers de l'éducation et  de la formation- Région Laayuone Boujdour Sakia Alhamra   (Prolongation)","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/arrtLBSH.pdf","2014-05-26","2014-05-05","Nom : Lahcen AITKAIN Téléphone : lahcen.aitkain@men.gov.maEmail : 0537687233",http://emploi-public-files.ma/fichiers/upload/CalendrierEntretiensVF.pdf
emploi_344,"Directeur du centre de formation des inspecteurs de l'enseignement","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/arrtcandidaturesCFIE.pdf","2014-05-26","2014-05-05","Nom : Lahcen AITKAIN Téléphone : lahcen.aitkain@men.gov.maEmail : 0537687233",http://emploi-public-files.ma/fichiers/upload/nomDuFichier816.pdf|http://emploi-public-files.ma/fichiers/upload/annoncecandidaturesCFIE.pdf
emploi_343,"Directeur du centre de l'orientation et de la planification de l'éducation","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/arrtcandidaturesCOPE.pdf","2014-05-26","2014-05-05","Nom : Lahcen AITKAIN Téléphone : lahcen.aitkain@men.gov.maEmail : 0537687233",http://emploi-public-files.ma/fichiers/upload/annocecandidaturesCOPE.pdf|http://emploi-public-files.ma/fichiers/upload/entretienscope.pdf
emploi_342,"Directeur du Centre Hospitalier Ibn Sina - Rabat -","Ministère de la santé","http://emploi-public-files.ma/fichiers/upload/dir_chu.PDF","2014-05-16","2014-04-30","Nom : Mme saida baddouTéléphone : 0658534440Email : sou1012@hotmail.fr",http://emploi-public-files.ma/fichiers/upload/Numriser11.PDF
emploi_341,"Directeur de la Caisse Centrale de Garantie","Ministère de l'économie et des finances","http://emploi-public-files.ma/fichiers/upload/decision_ccg.pdf","2014-05-23","2014-04-30","Téléphone : 08   إلى 01-75-67-0537Email : chikri@daag.finances.gov.ma",http://emploi-public-files.ma/fichiers/upload/fiche_poste_profil.PDF
emploi_340,"Directeur Général de l'Agence Marocaine de Développement des Investissements (AMDI)","Ministère de l’Industrie, de l’Investissement, du Commerce et de l’Economie numérique","http://emploi-public-files.ma/fichiers/upload/ArretlancementappelcandidatureDGAMDI1.pdf","2014-05-23","2014-04-29","Téléphone : 0537751630Email : hbadidi@mcinet.gov.ma",-
emploi_339,"DIRECTEUR DE L’Ecole Supérieure de Technolgies – Essaouira","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/AnnonceESTEssaouiraAr.pdf","2014-06-13","2014-04-28","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_338,"Directeur du Centre Régional d'Investissement de la région Fès-Boulemane","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/ArreteMIn23_2014AplCandidatures_CRIFesBoulemane.pdf","2014-05-12","2014-04-24","Téléphone : ***Email : candidatures-cri@interieur.gov.ma",-
emploi_337,"e Directeur Général du Centre Cinématographique Marocain (Prolongation)","Ministère de la Culture et de la Communication","http://emploi-public-files.ma/fichiers/upload/CCM2.pdf","2014-05-07","2014-04-23","Nom : .........Téléphone : 0537678112Email : ministre@mincom.gov.ma",-
emploi_336,"Secrétaire Général","Ministère chargée des Marocains résidant à l’étranger et des affaires de la migration","http://emploi-public-files.ma/fichiers/upload/ArrtACSG1.pdf","2014-05-02","2014-04-21","Nom : الكتابة الخاصة للسيد الوزيرTéléphone : 0537777204/0537777194Email : sec.mcmre@gmail.com",-
emploi_335,"DIRECTEUR DE L’INSTITUT DES ETUDES HISPANO – LUSOPHONES ","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/APPELIEHL_Rabat.pdf","2014-05-30","2014-04-10","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_334,"DIRECTEUR DE L’INSTITUT SCIENTIFIQUE – RABAT","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/APPELIS_Rabat.pdf","2014-05-30","2014-04-10","Téléphone : 067221032Email : touhami.noureddine@gmail.com",-
emploi_333,"Directeur du Centre Régional d'Investissement de la région Oued Eddahab-Lagouira","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/ArreteMinistreInterieur17_CRIOuedEdDahabLagouira.pdf","2014-04-25","2014-04-10","Téléphone : ***Email : candidatures-cri@interieur.gov.ma",-
emploi_332,"Directeur Général du Centre Cinématographique Marocain","Ministère de la Culture et de la Communication","http://emploi-public-files.ma/fichiers/upload/CCMDcisionDirecteur.pdf","2014-04-23","2014-04-08","Téléphone : 0537678112Email : ministre@mincom.gov.ma",http://emploi-public-files.ma/fichiers/upload/CCMAvisDirecteur.pdf
emploi_331,"Directeur des Etudes de Coopération et de Modernisation","Ministère de la justice","http://emploi-public-files.ma/fichiers/upload/decm.pdf","2014-04-24","2014-04-04","Nom : الكتابة العامةTéléphone : 0537213637Email : drhjustice@gmail.com",http://emploi-public-files.ma/fichiers/upload/Modele_cv.doc|http://emploi-public-files.ma/fichiers/upload/FICHE_POSTE8.pdf
emploi_330,"directeur du Centre Régional d'Investissement de la région Gharb-Chrarda-Béni Hssen","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/AplCandidtureCRIGharbChrardaBniHssen.pdf","2014-04-11","2014-03-27","Téléphone : ***Email : ***",-
emploi_329,"Inspecteur general","Ministère de l’Industrie, de l’Investissement, du Commerce et de l’Economie numérique","http://emploi-public-files.ma/fichiers/upload/APPEL_IG.PDF","2014-04-02","2014-03-17","Téléphone : **Email : ***",-
emploi_328,"secretaire general","Ministère de l’Industrie, de l’Investissement, du Commerce et de l’Economie numérique","http://emploi-public-files.ma/fichiers/upload/APPEL_SG.PDF","2014-04-02","2014-03-17","Téléphone : **Email : ***",-
emploi_327,"directeur du Centre Régional d'Investissement de la région de l'Oriental","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/CRIoriental.pdf","2014-03-28","2014-03-13","Téléphone : ***Email : *****",-
emploi_325,"Doyen de la faculté des Lettres et des sciences humaines - Rabat","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/appelFL2.pdf","2014-04-25","2014-03-10","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_326,"Directeur de la Fonction Publique","Ministère de la Réforme de l’Administration et de la Fonction Publique","http://emploi-public-files.ma/fichiers/upload/arrete_FP.pdf","2014-03-28","2014-03-10","Téléphone : ****Email : *******",http://emploi-public-files.ma/fichiers/upload/Arrete_Commission.pdf
emploi_324,"Directeur de l’Ecole Supérieure de Technologie – Guelmim","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Avispostesdoyenenarabe.pdf","2014-05-05","2014-02-27","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_323,"Doyen de la Faculté Polydisciplinaire de Ouarzazate (Prolongation)","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Avispostesdoyenenarabe.pdf","2014-05-05","2014-02-27","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_322,"Doyen de la faculté des Sciences - Agadir (Prolongation)","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Avispostesdoyenenarabe.pdf","2014-05-05","2014-02-27","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_321,"Doyen de l la faculté des Sciences Juridiques Economiques et sociales - Agadir (Prolongation)","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Avispostesdoyenenarabe.pdf","2014-05-05","2014-02-27","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_320,"Directeur des ressources, études et systèmes d'information","Ministère chargé des relations avec le parlement et la société civile","http://emploi-public-files.ma/fichiers/upload/concours3.pdf","2014-03-14","2014-02-25","Nom : قسم الموارد البشرية والماليةTéléphone : 05.37.68.34.40Email : m.elkahal@mcrpsc.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs4.pdf
emploi_319,"directeur d  agence de developpement social (Prolongation)","Ministère de la Famille, de la Solidarité, de l’Egalité et du Développement social","http://emploi-public-files.ma/fichiers/upload/ads_pro.pdf","2014-03-31","2014-02-25","Nom : عبد الله امحيمداتTéléphone : 0665100040Email : abdallahmehimdate@gmail.com",http://emploi-public-files.ma/fichiers/upload/cv_ads.pdf
emploi_318,"Directeur d'Ecole National des Sciences Appliquées - Marrakech","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/ENSAMAr.pdf","2014-04-04","2014-02-20","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_317,"Directeur d'Ecole Supérieure de Technologies - Essaouira","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/ESTEAr1.pdf","2014-04-04","2014-02-20","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_316,"Directeur d'Ecole Supérieure de Technologies - Safi","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/ESTSAr.pdf","2014-04-04","2014-02-20","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_315,"Directeur d'institut Supérieur des Sciences de la Santé - Settat","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/avisARABECopie1.pdf","2014-04-11","2014-02-19","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_314,"Doyen de la Faculté des Sciences Kénitra","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Annonce_FS_Kenitra_AR.pdf","2014-04-04","2014-02-13","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_313,"Directeur de l'Agence du Bassin Hydraulique du Sebou","Ministère de l’Energie, des Mines et du Développement durable","http://emploi-public-files.ma/fichiers/upload/nomDuFichier546.pdf","2014-03-03","2014-02-12","Téléphone : 0537685800Email : see@water.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs30.doc|http://emploi-public-files.ma/fichiers/upload/nomDuFichier547.pdf
emploi_312,"directeur du centre régional des métiers de l'éducation et de la formation","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Education nationale et la Formation professionnelle","http://emploi-public-files.ma/fichiers/upload/nomDuFichier544.pdf","2014-03-05","2014-02-12","Nom : Lahcen AITKAIN Téléphone : 0537687233Email : lahcen.aitkain@men.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier545.pdf
emploi_311,"Directeur du Bassin Hydraulique Guir- Ziz- Rhriss","Ministère de l’Energie, des Mines et du Développement durable","http://emploi-public-files.ma/fichiers/upload/nomDuFichier542.pdf","2014-03-03","2014-02-12","Téléphone : 0537685800Email : see@water.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs29.doc|http://emploi-public-files.ma/fichiers/upload/nomDuFichier543.pdf
emploi_310,"Directeur du Centre Régional d'Investissement de la région Tanger-Tétouan","Ministère de l’intérieur","http://emploi-public-files.ma/fichiers/upload/ArreteMinistreInterieur_n6_2014AppelCandidture_CRITangerTetouanpdf.pdf","2014-02-28","2014-02-07","Téléphone : ***Email : ***",-
emploi_309,"Secrétaire Général du Département du Commerce Extérieur","Ministère délégué auprès du Ministère de l’Industrie, du Commerce, de l’Investissement et de l’Economie numérique Chargé du Commerce Extérieur","http://emploi-public-files.ma/fichiers/upload/IMG.pdf","2014-02-21","2014-01-29","Nom : نادري  عبد المجيدTéléphone : 0661892845Email : nadiri@mce.gov.ma",-
